iter	acute_sd	adapt_sd	acute_adapt_corr
477	0.004990922219254367	0.0058590937699726404	0.3588216795726944
478	0.006858389135822901	0.010089160075049751	0.3764584502463122
479	0.004538698218069021	0.00722534920748793	0.6127804404648571
480	0.005465083172798193	0.006719816484873974	0.08259109221754975
481	0.006177153542639323	0.004332082263837697	0.8142186935498856
482	0.007855270367716582	0.006272832598443227	0.5068652772671088
483	0.00888062354941121	0.005851694895165549	0.5195116150406092
484	0.004440057006784737	0.007506414984380146	0.7235913454220344
485	0.006351537332151298	0.0045194538285948825	0.5594027914845981
486	0.006665875637460746	0.008347733290802153	0.41106192344751896
487	0.00752357355090692	0.006293532874575437	0.27768712254156946
488	0.008764627523133398	0.005637062070508428	0.19474483826163894
489	0.004584577549757665	0.005038003836034459	0.17276244805839414
490	0.007493465579045032	0.005337998603068982	0.36779524597239327
491	0.0062733019845022326	0.007413663771304845	0.6215323434354154
492	0.005169976932460007	0.004384981089924522	0.1397779681287026
493	0.005721378686060528	0.005402819632577954	0.5981630182878858
494	0.004703121461898541	0.009302307938575031	0.3421611377896655
495	0.004427311557657323	0.0075210403192195515	0.2903053971217048
496	0.007452387450752116	0.00880307298380681	0.7606053026953943
497	0.005832891653356372	0.0062019168226600625	0.6758854359414695
498	0.009140372896140742	0.0071474468132145565	0.4712099278602522
499	0.004470969798114017	0.006218445787855304	0.16890477412448496
